leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
98004810-dc4d-4ddb-8bcc-9f1c99b4f877,RANKED_SOLO_5x5,GOLD,I,lsevj2Yzws3Eut9mOMLTrYICRDT364BotsmQsQptAWYxULsK,34,105,104,False,False,False,False
0b83fbb4-4d0e-4828-9f46-eef52b5d04a4,RANKED_SOLO_5x5,GOLD,I,WZpb_dVBSkii_yCFktGNHWk6RbVEfPhp8T00hcEDD7umirTq,27,11,11,False,False,False,False
2a41a8bb-f4aa-45a6-87d0-ce92e2f09669,RANKED_SOLO_5x5,GOLD,I,LHoOwyW5bIFIioglXyBTv_JhPyRtUU0C2tintyqVJZqb06gi,17,61,56,False,False,False,False
c24cdd69-9fda-46c4-b58c-2c6c236459ea,RANKED_SOLO_5x5,GOLD,I,EA_Th9dLieifogtu7BorXqtYuqAIuJz2AcU80DnRVQLaxJBh,44,52,26,False,False,False,False
ff0e7edc-0954-445b-8415-ccaf52d40761,RANKED_SOLO_5x5,GOLD,I,3u3fPGR4fGiIFrplVSX7xwFDfHplQzmr9r9a7b2_tX8U4MhN,17,16,8,False,False,False,True
169de6f1-a707-4c62-8aba-2ddd11ffbb81,RANKED_SOLO_5x5,GOLD,I,aAr2N09HnJ7fQLJNPgQCFVaHuxmaz_VF5Dymfu8yMGWhGJJ5,4,30,44,False,False,False,False
bb268d44-f249-4e93-92d7-e15fa21fa0b2,RANKED_SOLO_5x5,GOLD,I,y6H2hSyQye_OxTfJKbnnByJRoR_SGi_QVd9STJvbt58Zjnw8,49,11,4,False,False,False,False
9a3a0206-7663-4278-95fe-52c204f9fbe7,RANKED_SOLO_5x5,GOLD,I,sX4629EEfsaKxLLlwS33z-ASUocux_e7Keo9WfKoFUMLqmk3,35,69,67,False,False,False,False
4b8fedb9-d84b-4b2b-9962-cd34003de80e,RANKED_SOLO_5x5,GOLD,I,sN_piQNQ2AIuHVDCUb4kZnkofX_fFsqAoxEHay3TrkTSgDQk,58,8,6,False,False,False,True
8bf0c548-f488-4222-9226-e1bb8912afd3,RANKED_SOLO_5x5,GOLD,I,QTX6sVez48P7HOX7MIPgdBjN-fn8htyIaShwqOpn-AgX1DsK,48,17,9,False,False,False,False
9c30d67b-7fec-4f58-9342-97ae50a90640,RANKED_SOLO_5x5,GOLD,I,k8cy_TSvEecmt2KKQH8H4fb9FBX3a66LSyRBfui3m7LRk7Hv,40,128,142,False,False,False,False
b718f0b0-5ebd-4bbd-a4df-0081996e79d4,RANKED_SOLO_5x5,GOLD,I,MRBpV0uWb-LpH-15lrcaUSRWqJ1hGjommhR6yRULC6i_2XTm,56,19,11,False,False,False,True
de8ef181-e2ef-4845-9772-2bbe754636de,RANKED_SOLO_5x5,GOLD,I,2o_xVzudabRkCjEyQNQp_I5dFXX-dXgwu91aQPWhA3oH1mTY,88,5,1,False,False,True,False
6d4cd08f-fffa-47cd-a60f-a01440f1831f,RANKED_SOLO_5x5,GOLD,I,rplm47xgnKzIy5iZSVSdfYJfPIxBUXNAUYEiPlPBoHFPWdxZ,20,79,83,False,False,False,False
65c05889-34ca-4c7c-825b-a6eb68932f31,RANKED_SOLO_5x5,GOLD,I,7VvgvkZXNeTtHFQ2JK2J7vvlRD7AOsCfVhr5VjBHXUTbbWaD,48,14,14,False,False,False,False
96660910-71bc-42a1-a6ca-025f8c6c64e6,RANKED_SOLO_5x5,GOLD,I,PeqTFoKzgeVoEmqSM69p34EqBN5LeUf1babTzGRhqwujBF-e,54,34,24,False,False,False,False
f98d5112-3778-46f7-b73c-d0449ba47f6b,RANKED_SOLO_5x5,GOLD,I,VAaGsJ_xPvhLq1z3JireeR5-nM3hek38tp1IDAaujWYnNHMe,68,62,70,False,False,False,False
01d15042-af72-43e5-ac8c-010efe399cc5,RANKED_SOLO_5x5,GOLD,I,pGd6YnuVM_RgGzvV4d4MP5-PlHIR9_LHv9_73j-rIGWI8qum,41,4,1,False,False,False,False
83e770c9-2fc7-4272-8d5b-f1f70507e246,RANKED_SOLO_5x5,GOLD,I,61ie9jivz-LCoCOt9oBySwZ8lW9ZKL-6IVHU5-yM0vnU4kMS,27,2,3,False,False,False,False
9160be8f-4081-430e-8ec2-240652012f06,RANKED_SOLO_5x5,GOLD,I,KBBO4jV9Wdt0Xf3LppdFnQzyLyddSBisai5NClH7sx4iEpaV,0,33,22,False,False,False,False
c164a2af-a71c-4f10-ab51-a0a699cabec5,RANKED_SOLO_5x5,GOLD,I,7mYogLfxDg2Q1qbPOYqtI3baSsRo5p2JEy2d2ob7Moqv-fTf,46,12,5,False,False,False,False
ec319d50-67c9-45bb-a531-0d7a73e564a5,RANKED_SOLO_5x5,GOLD,I,O94kjrgLGFyaf4oBUuUt2fte-I0kwaXJLS8RqzsF2WVEc7UG,75,68,71,False,False,True,False
6c2d20da-6b1e-4c31-a7da-94466294893c,RANKED_SOLO_5x5,GOLD,I,IV5AalaDUnhWMneVduXkDIhnTqZBP96bwMank_Gd0Ia4Fk1q,26,5,10,False,False,False,False
1a7f4c4a-4401-42fa-98bc-6680daa4254c,RANKED_SOLO_5x5,GOLD,I,pYGGzn8Kzk1ySXnSarhciCKXiY9uZbSigu9CSRoKQmGrELEg,45,5,2,False,False,False,False
2df19ffa-49b5-4689-861b-b848b8787388,RANKED_SOLO_5x5,GOLD,I,61Gvr6Gu9iFe6kcKDyKBULO88b8EqyDLwO7zR1733L9ioce-,34,110,109,False,False,False,False
29a8e8d7-e043-4cf9-bf13-d4db07ce864f,RANKED_SOLO_5x5,GOLD,I,jVufXydCaJKsWswjM2mOITSFSe6Fe6PFyNE2Eb3sK4X0_1Ub,39,114,117,False,False,False,False
9f8af008-2c44-4880-8ab1-a4ddffc88c4f,RANKED_SOLO_5x5,GOLD,I,qpt4k-N8eZphTR8elppOv1xS9Jl35gEKnMfDE_N0n7oouawt,48,29,22,False,False,False,False
1856ce0c-ed5f-4bc8-9be4-3e49b01b4593,RANKED_SOLO_5x5,GOLD,I,II0zNsC6hgl5MEaJyvKWHJYatYa7pnH7vlm72koGF6DCMCT2,87,25,31,False,False,False,False
66549784-6f69-4b65-9bc0-762f63b6984e,RANKED_SOLO_5x5,GOLD,I,7oTpmUFSQiv624ug8mw8M8ZtcPGaTD7gMyT4_VduDSOuGgWt,97,22,11,False,False,False,True
ecd4be41-7cc3-41fa-8bfb-0ae661f718c7,RANKED_SOLO_5x5,GOLD,I,UeyXzNCYUXUIILwsfl9fMfK7pXKqFJtQbyGwIkiKCJJE-422,80,65,62,False,False,False,False
dfcf721f-fcaa-462d-bacd-878224c7d7a4,RANKED_SOLO_5x5,GOLD,I,xhMl-TphARzgdcutDj90U7yvNsBpSQ4d-oREpj2tlT4GXYyP,93,3,2,False,False,False,False
9f8af008-2c44-4880-8ab1-a4ddffc88c4f,RANKED_SOLO_5x5,GOLD,I,qpt4k-N8eZphTR8elppOv1xS9Jl35gEKnMfDE_N0n7oouawt,48,29,22,False,False,False,False
1856ce0c-ed5f-4bc8-9be4-3e49b01b4593,RANKED_SOLO_5x5,GOLD,I,II0zNsC6hgl5MEaJyvKWHJYatYa7pnH7vlm72koGF6DCMCT2,87,25,31,False,False,False,False
66549784-6f69-4b65-9bc0-762f63b6984e,RANKED_SOLO_5x5,GOLD,I,7oTpmUFSQiv624ug8mw8M8ZtcPGaTD7gMyT4_VduDSOuGgWt,97,22,11,False,False,False,True
ecd4be41-7cc3-41fa-8bfb-0ae661f718c7,RANKED_SOLO_5x5,GOLD,I,UeyXzNCYUXUIILwsfl9fMfK7pXKqFJtQbyGwIkiKCJJE-422,80,65,62,False,False,False,False
dfcf721f-fcaa-462d-bacd-878224c7d7a4,RANKED_SOLO_5x5,GOLD,I,xhMl-TphARzgdcutDj90U7yvNsBpSQ4d-oREpj2tlT4GXYyP,93,3,2,False,False,False,False
3fc2bfb7-1196-4503-b3d3-8b272547ff7d,RANKED_SOLO_5x5,GOLD,I,ezzJA-8h5iPGQjHmVNg6gR9F0vWtaea6LAIwXhdxNB9FlVX2,46,9,8,False,False,False,False
5856fb7c-3a33-4a4a-8ec6-0d64397c00c3,RANKED_SOLO_5x5,GOLD,I,XKf_Cg4Fmp3KPj4_rhGecti3jUGfujIJbxF1o_dNUMaiuofo,70,19,12,False,False,False,False
53ff8cab-aa90-43fd-a7d6-88007648d672,RANKED_SOLO_5x5,GOLD,I,nXCJ7RmiYlRnOVIqYCR5IawVprWjvHpLFkZs4_6kVycTBW3H,71,4,4,False,False,False,False
72b2edd8-e2d9-406e-bbc3-ee31e17eb791,RANKED_SOLO_5x5,GOLD,I,-2bHWn6h5rYIN34RyLMp6TM2Ba8BXduaMSWv2trUCovFgjCP,34,40,32,False,False,False,False
b290f6b5-5e59-4601-b5ab-dcaa412c327d,RANKED_SOLO_5x5,GOLD,I,4WISMtVI-I6V5Utz-aY3Pejg-Aj92Bjz5telQ4Hh5_q8yN5W,57,5,3,False,False,False,False
c51d4fce-31c8-48a0-aa80-7916b3842d56,RANKED_SOLO_5x5,GOLD,I,9bYD1fshq4yRdUFQPJjcmvWECgKlY2kAlb56Swdf8iO4-QuH,70,1,4,False,False,False,False
27087aa8-2829-45ba-bd7e-0e3c69392261,RANKED_SOLO_5x5,GOLD,I,G6BXlj4kl8-TmhFESTT8wClWyXUlKpKA7psem2NPdeu-D-Bp,14,33,31,False,False,True,False
b6d9f3c0-77e6-4ab5-a91f-8a34f33b3c6c,RANKED_SOLO_5x5,GOLD,I,TgYNqbD63cb5r-hcYH5uipNjwMrLEnBuJ6YqCz8YtUvhl0ml,26,6,11,False,False,False,False
da5f6769-06b8-4790-8118-a84400275821,RANKED_SOLO_5x5,GOLD,I,tLueWp660KxOV-XJVxVhGJyLC_nwRW1zUMw35Voe_7Hqi8I4,21,10,10,False,False,False,False
0b121aa1-d5d1-47be-988e-76d16a1d2664,RANKED_SOLO_5x5,GOLD,I,7sNHwah2Z9rz5-TbQz6L5GFZ7BJi8TciKRssh_1AyYNGDXpN,15,88,61,False,False,False,False
cb02baf2-d974-41c8-8b88-7aa6c37ef02b,RANKED_SOLO_5x5,GOLD,I,0q_aaTiLMLrUoqIwt2ZXxMTskAweBZoHmagTfeyH6OmXtnE6,98,39,41,False,False,True,False
7170db63-4097-46f8-8e1d-2e5b727bc781,RANKED_SOLO_5x5,GOLD,I,uafIfph6pVNzt6zQaM61pKA-ySmJA4wgrcgtp6-OOyGsDL7b,53,35,26,False,False,False,False
6cfe1fa5-0a46-485d-965c-c3ef1ecf805f,RANKED_SOLO_5x5,GOLD,I,qN_7cgrHeKhHGF0o2P84jZWmZ9EYym_SdcznC09yaWogLUGo,23,50,60,False,False,False,False
2fd827e1-b994-474e-a97d-fa86377b653a,RANKED_SOLO_5x5,GOLD,I,GStEveAvZZABR11HGlMcrl64nZvfp6-HtEmDR0XGvXWsy9W_,20,45,39,False,False,False,False
17c49329-0d8a-4cb2-b064-b5e648608b6f,RANKED_SOLO_5x5,GOLD,I,0U0BAlhtSq6jqxewZ3jbRq18MN_nhguIvkk2k1lGGpU_VoGG,9,17,19,False,False,False,True
f069bc58-3388-41dd-9c98-ae90a2b14cf2,RANKED_SOLO_5x5,GOLD,I,Ato2zJHFfm42LgtKehEEQLe5cxaLg6Aeo0myD_kH2iS42exM,75,8,14,False,False,False,False
f1e53bf1-735b-433f-a83e-36ac226d922c,RANKED_SOLO_5x5,GOLD,I,hIWi-narumJZZYRa5Q7M-Fbi0hYq-A-5QfJCalw9nrk9FplZ,20,8,10,False,False,False,False
ddc07e2f-91ee-439f-bff0-fbef99a1d830,RANKED_SOLO_5x5,GOLD,I,b9g3Y-soPoeoOZqNLLI474bb0VvpQc8pStxQp5XgWrxyCvCa,54,143,125,False,False,False,True
c24cdd69-9fda-46c4-b58c-2c6c236459ea,RANKED_SOLO_5x5,GOLD,I,idgJdiZjvzEPghggJEG6b3pnAcO6XLzjAb9b9ehTKcZsb7ep,11,26,18,False,False,False,False
eeb87f50-94d7-4d6d-8d12-ea675a11fae1,RANKED_SOLO_5x5,GOLD,I,eNyZPky7Ev8AtX3GvVVSi8-hD14DjsPcO-GRCzDfxB3IhCiC,3,21,11,False,False,False,False
6046007b-b8a5-484d-91b5-4ece7dbf1178,RANKED_SOLO_5x5,GOLD,I,Gkgbsh6r4XmpkkSD7xlZz_ab5nHExgYgia7RtTLmoF2iw9Pa,17,10,12,False,False,False,False
5a81a192-f65b-47e5-acb7-dec67892522f,RANKED_SOLO_5x5,GOLD,I,mj8CBvWcfDd6XZpXwg2lfDx4IKCCGKOkYhxjVMUFccYJ-bni,0,11,8,False,False,False,False
b929bcf5-467d-437a-a070-ebd274d6995c,RANKED_SOLO_5x5,GOLD,I,nbZn79mwPIK8hUOSPKe2exMIcPUb6saYJRRIKfdF1YrLCP4I,35,80,91,False,False,False,False
0bf3877f-5d8b-4f70-8e58-f6c586feb805,RANKED_SOLO_5x5,GOLD,I,9b_aofm9i4q7M86H12yCFFkj3zo1BCpcn6nb9Ofh4mBeAdnL,26,5,4,False,False,False,False
d89cbb1d-76ca-4368-be0b-5068d8e13ae7,RANKED_SOLO_5x5,GOLD,I,lr57TPZ7pXkDMKH8XLOD4DFr6h_gZtbwhRa8GDjNhAqVJ2eh,59,10,14,False,False,False,False
75d4bbf8-6e39-49a6-b39e-aa2ab364f47a,RANKED_SOLO_5x5,GOLD,I,fQgd_HDpYmYQCr4EeXSkOfZwrsrw73b3FLD5XUqG5MvrhZI7,46,12,6,False,False,False,False
231d361e-49e5-4174-956b-e8eb814b8b0d,RANKED_SOLO_5x5,GOLD,I,jxg032YsF4XktYKMOzsdI8xZO46lcCAZdcGJWrRdzFAF0Vad,70,9,7,False,False,False,True
6b405375-2568-4df3-8dc0-f73de3715198,RANKED_SOLO_5x5,GOLD,I,8pD2W3tnwsGGQrCErFwrKmXIyMoSUGateSFJs8OYXeaPlJmR,73,13,14,False,False,False,False
b61d2a8b-88ea-433a-a70b-67f6ec7caa2a,RANKED_SOLO_5x5,GOLD,I,y19jUhjnLXQOyW8CQH6kmLi3VJHd_vLkbF93ZrA4r7jfvwd7,94,24,16,False,False,False,False
99be2923-73bd-4ac5-8f81-8583c9bb5bc0,RANKED_SOLO_5x5,GOLD,I,ELoa9zsmA9rjAUJ1tKRhw1h53MEUeQQt1WRkH28ZEIDqGVDi,96,3,2,False,False,False,False
ec319d50-67c9-45bb-a531-0d7a73e564a5,RANKED_SOLO_5x5,GOLD,I,MbWxCUB1oego2Pn-zYHnYEZesKTQ63xJm-ZM4qyo2Lx515LF,4,9,7,False,False,False,False
9937a1fb-3af4-4312-8b98-9c5a0773c8e5,RANKED_SOLO_5x5,GOLD,I,BytQJ8mA_8GZUA5s9S9kYohpBU3NdXtFCW3njYwCBpRsAitI,9,12,17,False,False,False,False
eb991024-529d-4b1f-aa52-503fdbc148cc,RANKED_SOLO_5x5,GOLD,I,TZcvIrU5JBtBzD9Nw6kELgK7M5i6cy4-lZ1Ww5ACjy0VRTvw,84,6,7,False,False,False,False
32451055-fadc-4bef-b04a-ca4e253359aa,RANKED_SOLO_5x5,GOLD,I,zl7ad34vSzrz4_jvCzS0hYmz0FAJRDwj1kwC05nymwu29znL,87,3,7,False,False,False,False
5b3915d6-6f6a-4643-8633-db20cf0bdf80,RANKED_SOLO_5x5,GOLD,I,zwDCYn4D6RAC-zxh_tfOyAAvl_mkqrH5WVg14FVbRaA0UM-s,9,54,51,False,False,False,False
4b11bb23-511c-4039-b8f5-bd5cd370c95f,RANKED_SOLO_5x5,GOLD,I,pGjsF_vX4AkwN0tJlpazKJ5aScADJEIxnAg8n7KU64VGm_m4,38,74,81,False,False,True,False
683d0bbd-ae52-4576-8d60-4a97c85086f4,RANKED_SOLO_5x5,GOLD,I,UqKvo0N7eFd5BPVoPypBnLTuXlXozTn_FahHmMgPkCMM,8,32,32,False,False,False,False
19280060-04b5-4bea-8951-bfb57e8c9e14,RANKED_SOLO_5x5,GOLD,I,gFaxftQ6c3tzTKOUx3C6tu2CCssAo-1w0Ywpa6Drioy6iton,58,9,4,False,False,False,True
5e45149b-dc9d-48d5-918d-c4e1d281959b,RANKED_SOLO_5x5,GOLD,I,DnTMvjyIwRjD7b33m02lHwgDUjOboeX8DrrtpO3S62jheVkL,27,126,111,False,False,True,True
43ff9b45-9648-4609-bb04-ac0a9ea98336,RANKED_SOLO_5x5,GOLD,I,48aRhEaJiGcsXHDbwZ8ieSngPHjCjaUp2NL4GYGIaHkckBIO,17,37,17,False,False,False,True
420500e2-c411-40e7-b7a8-6dd7afe2027b,RANKED_SOLO_5x5,GOLD,I,ZevBQn5pomxLWTY0VsnlnJPxzq5vZaVp7wBNB2q_0yTlRD5z,3,11,11,False,False,False,False
90bc62cd-a6a9-4e73-8db0-ba2e149294b3,RANKED_SOLO_5x5,GOLD,I,J2osqlDGjAIh1NAmziRw-qaYciFzaIurCxaIKqHav1hUq_By,14,72,70,False,False,False,False
8374da54-a59b-462f-adf2-a2ed691fa965,RANKED_SOLO_5x5,GOLD,I,feb1cQOO28t0zzCQf_FdAflsBh4QzOBbAy5fZg2ZEOANRljA,66,3,8,False,False,False,False
c1423cd6-b55c-4565-b4b2-d60ca3b2cace,RANKED_SOLO_5x5,GOLD,I,nvInU3n0iuNkWG6oCmKu62XeWGBddqlELr2CvJqvG4ReN3qf,22,4,2,False,False,False,False
06908649-e2e6-4e3f-9c9c-138a804735f7,RANKED_SOLO_5x5,GOLD,I,u3HG2QOMjxOsufuDKoomzZCkQ5w5B-c-9s_YDnnJMOvA3WAM,11,23,20,False,False,False,False
5bd5d117-8da7-4039-b97a-fb951e790ff9,RANKED_SOLO_5x5,GOLD,I,zF8Ax699qbEBu2sGksYwx2uaHn6nByhKl7fEpdXYx2k1IzFi,25,102,102,False,False,False,False
316e2488-d460-48f5-8128-7d26eeab86bb,RANKED_SOLO_5x5,GOLD,I,9mtwp8N_nrk3_N6pjWc1AWYORMXMHgSCbUN7cyoWDldDBnxb,1,7,7,False,False,False,False
f4b5fafb-89cb-433d-ab53-90a0a35d4203,RANKED_SOLO_5x5,GOLD,I,L8tQmqZj6YeA2JfexsKFjZplouY4asXgZTMwMF_M_Gx4R_7d,75,15,17,False,False,False,False
b8aadba8-3461-47b4-bb5f-49291a730379,RANKED_SOLO_5x5,GOLD,I,vVF-P90HBpwBVu_T6QfIar4xUJhtCfG7tSGKRABI7E7R6S-u,32,3,5,False,False,False,False
a907bbfd-1663-4904-9170-3424633744b5,RANKED_SOLO_5x5,GOLD,I,eu5bBc5wTRw0IRU72miXDK_khs9ehMA05hD2RR5wy1MzJCJV,90,7,4,False,False,False,False
881f6b56-7078-4aac-80d0-a7a6a749b5af,RANKED_SOLO_5x5,GOLD,I,7IplpEo6HUwp_2__78tvpsN8l6dCUx998IlBT2OXY0BrnKr_,0,173,164,False,False,False,False
57a27e38-c043-4daf-a3b4-ceb728b15ca1,RANKED_SOLO_5x5,GOLD,I,P-un6OX1PR_MlPAGR4Jt3rcRPeBz_EIU2RA38R_DP7KPHnDd,89,49,36,False,False,False,True
5cf3d99c-0dca-41ac-b19e-01b875e7d625,RANKED_SOLO_5x5,GOLD,I,s4_50q7h37etTTWyHw_XalU4J-MqXFgMou4Izp4qzPEH4QEb,61,5,7,False,False,False,False
2f0487cb-5c19-485f-a9a9-de29ab30ced4,RANKED_SOLO_5x5,GOLD,I,UoM25AwWBapn3b5GKefYXIMeFxI5DlBLHJnUSieLZN-FM5bj,19,8,9,False,False,False,False
402c04bb-d22a-491b-bfbb-79792f808719,RANKED_SOLO_5x5,GOLD,I,H7oDN_QzCbpQWdxkUlCxuaWDhus4rSwzwFZqzKVFBxYC3Cug,22,320,302,False,False,False,False
f78b805a-6b81-4eec-ad7d-8f48bd825968,RANKED_SOLO_5x5,GOLD,I,pARKv7LS5gsR8COC5Aap6n_MH28ZfNellQD5dJe_0sWXRMMS,8,47,53,False,False,False,False
0ab78073-be22-4f46-8038-32a742244a2f,RANKED_SOLO_5x5,GOLD,I,Pik6R3fd2AYYwR8yG-qzZPtoKdCR66ATrfQC0ZUakPNR8E9J,21,16,11,False,False,False,False
1c1b8401-01ce-4448-8657-53cc5d7b383d,RANKED_SOLO_5x5,GOLD,I,b0nGnboL6e_JD35YxfUbL3otmjnJu69qgu6bZmwnsa-zRy9R,74,12,5,False,False,False,False
e4f2924f-b9fb-4aa5-932e-fef9ebd4f46a,RANKED_SOLO_5x5,GOLD,I,YblyPEWxm_vWb3oybH7olMg9U17FFWmlPBYFR4-LzKEKPT3O,65,7,5,False,False,False,False
0f5d5285-232d-423b-a7df-7bd584cc0c44,RANKED_SOLO_5x5,GOLD,I,jFzuWl1nOw4yWar-Jemd7CH0W_eGDFGl7DTOJ03G-ic19PuD,9,9,12,False,False,False,False
e154ecb6-7710-4d98-80fc-f323bfb82774,RANKED_SOLO_5x5,GOLD,I,6ulWU3e8Zby9is70CbthlGvAdYX4nH0SzGRfu9xhk9zfD178,9,9,5,False,False,False,False
f0d09ea4-3450-4c55-8d75-e90cda8e8415,RANKED_SOLO_5x5,GOLD,I,ZIjVtpfFDLXRTLVw60j4wrHduHUQ3ps3kTtbksQHmEZ03e0L,46,64,73,False,False,True,False
226357be-b61d-481c-bbe3-77cdad2b6ae7,RANKED_SOLO_5x5,GOLD,I,mz1IWcLduMJ_gxcGz4KoS9AmD5DNwipt4b611GmK_cwwrXGX,75,61,54,False,False,False,False
3f50ac3a-af63-49b6-b97c-67bcfaeca6e3,RANKED_SOLO_5x5,GOLD,I,WeZ__i612yGyiyw1dPCFWnepFdIB0NKArBwP4T98PPGqgY2b,46,95,98,False,False,True,False
2d72d81f-ea8b-497b-a9ca-6532ec1ba5df,RANKED_SOLO_5x5,GOLD,I,U47-tpVqkj3yReWcXLXkctev6Q8wEYMC5NaNuFbquA9aqEOf,45,18,8,False,False,False,False
b9644352-cd68-4ada-989c-2da843a1c85d,RANKED_SOLO_5x5,GOLD,I,s1xr2Q_fCcdp2nlLECCOM24YXuF8Jo3B_mPQT_hQnwdh5gHO,75,118,129,False,False,True,False
f9c4cd34-016b-4021-98e4-b8de516b4233,RANKED_SOLO_5x5,GOLD,I,p4pKfxqT8nyO0z6sx1OZrlQV8KUxFScFZRKTUmJc5Oxunrqk,91,132,130,False,False,False,True
b4cfe3c6-2298-45dc-868f-e60cfd6143d9,RANKED_SOLO_5x5,GOLD,I,eWwTlkBwWQxiz-54jDaIB-_rV6YgQagj8lNklQqz68wGqFFb,64,7,9,False,False,False,False
0c4d53f0-965a-4e4b-b185-29628c656097,RANKED_SOLO_5x5,GOLD,I,lBMKADcYQ5OTAsduDVDOf2T0Ww7JBXrFPIhHD6OLEGBWR5aU,63,10,10,False,False,True,False
a14a22df-e96e-4775-9d9d-06c2465614d3,RANKED_SOLO_5x5,GOLD,I,KghGQqpErPV-lprZWQ7OR0lti8gJq4qEMlrsdHf1VnORaXoE,75,40,40,False,False,True,False
5cc3b44e-7e51-437f-9e92-eea0614f0e99,RANKED_SOLO_5x5,GOLD,I,w9SaVF2dcX9qCAQhcYBErO5W1eLTF8NrYa91epi2MXyu7Ogc,0,59,92,False,False,True,False
215a6ff9-8671-4d9b-afa8-8ac57627b2e6,RANKED_SOLO_5x5,GOLD,I,5XmkX6QZYab9EhPy6cO8T8lkNT_pucAz3nSfqlJ8P9aKLTCt,5,23,14,False,False,False,False
925cdc22-ce46-43d9-8ee8-599aa9f38320,RANKED_SOLO_5x5,GOLD,I,jxpyD8uJA1OLCqgHb4G53DajgVxv5tNyDfSDAIVs4vLaeM6P,19,10,16,False,False,False,False
fa9a3220-9a37-4760-8c40-760c308f5dd2,RANKED_SOLO_5x5,GOLD,I,nzU9byhfN3I2xRUZ6I3M9oQgFu9w1eEwSdHBrkl80KHYdcjV,40,36,29,False,False,True,False
095985cf-017d-47d7-b332-cd49ade66b51,RANKED_SOLO_5x5,GOLD,I,iGQZ9mo32VJAl4DEm_ne30Mxl1K_dkfDfe7Bm9e1ulpIw40X,27,4,2,False,False,False,False
543e9dd0-2beb-44bd-b50d-1a4419ddb804,RANKED_SOLO_5x5,GOLD,I,Vr1JRELgAjYw30vL5qlGTN3NkQOUfvg31RCmmUOkaPxtiP1f,29,1,7,False,False,False,False
a722e17d-8a40-4fa6-8a2b-5d36fb0db309,RANKED_SOLO_5x5,GOLD,I,-3p_A0CZwDF8242sJggILLskCZ0r3mHYj1-Vxzhv0k3vn35u,10,156,153,False,False,False,True
3ec277f8-6f62-4605-a982-0cf6bc53b007,RANKED_SOLO_5x5,GOLD,I,Xs2CDoqrIQi9jzw0A7TZ5BvcM_qlwEaKrrr6Zz38FrxOVaLV,74,3,2,False,False,False,False
ba5c2387-9559-4c10-b895-1b92c00da51d,RANKED_SOLO_5x5,GOLD,I,7y02Ybi1kuZk4NB-_uuUAv4l1hkZm65PAy3Vz_FG20dDSnRn,22,6,6,False,False,False,False
d89cbb1d-76ca-4368-be0b-5068d8e13ae7,RANKED_SOLO_5x5,GOLD,I,GV-xLs6PRYSzNQgbTc8-Ddott_HR7ZZaYEd2LTLbOH75FmF4,69,6,3,False,False,False,False
7df777b6-d6e2-4c27-b0ed-ed3073f983fc,RANKED_SOLO_5x5,GOLD,I,vSp23RH7pirhOLqSi_wz6lMBJ7rVHrbduUf3mktbUD4dBHxP,21,10,13,False,False,False,False
1aac7c8a-15d1-4fb5-9999-7e90a9bad27b,RANKED_SOLO_5x5,GOLD,I,4mUZ-1SQnIEvDkrKKsOhM3TqlKW8xLQapB4DIor4UikgZjcU,47,27,20,False,False,False,False
75d4bbf8-6e39-49a6-b39e-aa2ab364f47a,RANKED_SOLO_5x5,GOLD,I,hOOFp7NcMPewcEhtOjgd7a6unQARupVOIk5bXHGc93lhuafY,58,17,27,False,False,True,False
8f1a7061-fb2c-4f8f-ab97-1df1bc5450d4,RANKED_SOLO_5x5,GOLD,I,NqMneMr6iq1XDXaZT9DjYQ7XsF3lzHIfSNf5MiRQpRwj16iC,2,5,0,False,False,False,True
b1c45825-6242-4f08-90d8-1cd76f1ca08b,RANKED_SOLO_5x5,GOLD,I,oJ1AvdZ-z0dIzQEOXt1aaBRl8POGeXTEXa-aAlFPMAnPUkkW,33,3,4,False,False,False,False
a722e17d-8a40-4fa6-8a2b-5d36fb0db309,RANKED_SOLO_5x5,GOLD,I,iqrHzi-XNcXF2nxhKO-ICFPQO2XwcgeKld7d6MfSzluTUMB5,2,27,22,False,False,False,False
a2223f71-e5ae-4478-80e5-0385f37c8c7d,RANKED_SOLO_5x5,GOLD,I,ZLA3Ex0JvOpClAjPFlQyBK4cjXEORBBcKtkA7KvWrKMSvfdL,11,6,7,False,False,False,False
afc1638a-7e01-45ff-b62d-4655cf4f73f4,RANKED_SOLO_5x5,GOLD,I,ndt2Z4WY7CpQhV57RlgCU0GsYoEAkZixnMVpNoqtx-1CbFiT,67,37,32,False,False,False,False
c42b0f2e-6759-4401-923e-bb9bcde56da3,RANKED_SOLO_5x5,GOLD,I,Ar_dsUT2WDcxmeRzJbHEhcI0cZm9yMxBCgRmd29g41ZaVP8w,23,26,23,False,False,False,False
08324d02-5414-4551-b59e-7fec5512a1e3,RANKED_SOLO_5x5,GOLD,I,vaKhUPjAeG3_A_sG5Q83u7XuuBbfCsj3k9DyTE_aWUhorzbx,53,16,10,False,False,False,True
0ed39f23-776d-4463-ac6e-ea1d2a19fd7f,RANKED_SOLO_5x5,GOLD,I,Wr4iZNDuK7GsgzTmkSRiD-oH_oY574jwUGrWaYtxWSngKUDf,21,18,13,False,False,False,False
81c5c399-bb96-4651-a2c0-3544e85b3d29,RANKED_SOLO_5x5,GOLD,I,mm7iYa4Jm4PxEUaAyLkLsWyav6N9fFpkRQ9JJF5SKVmUSe-n,44,27,35,False,False,True,False
